date,sector,country,co2
2020/3/27,International Aviation,China,0.021924679
2020/3/28,International Aviation,China,0.022892124
2020/3/29,International Aviation,China,0.016359412
2020/3/30,International Aviation,China,0.015389249
2020/3/31,International Aviation,China,0.018398577
2020/4/1,International Aviation,China,0.022431363
2020/4/2,International Aviation,China,0.021197768
2020/4/3,International Aviation,China,0.022500865
2020/4/4,International Aviation,China,0.02320689
2020/4/5,International Aviation,China,0.023876199
2020/4/6,International Aviation,China,0.018963841
2020/4/7,International Aviation,China,0.021446958
2020/4/8,International Aviation,China,0.027069858
2020/4/9,International Aviation,China,0.024294993
2020/4/10,International Aviation,China,0.027272139
2020/4/11,International Aviation,China,0.030143301
2020/4/12,International Aviation,China,0.029334953
2020/4/13,International Aviation,China,0.02176197
2020/4/14,International Aviation,China,0.024091391
2020/4/15,International Aviation,China,0.031285987
2020/4/16,International Aviation,China,0.027202943
2020/4/17,International Aviation,China,0.024868829
2020/4/18,International Aviation,China,0.026645341
2020/4/19,International Aviation,China,0.027097902
2020/4/20,International Aviation,China,0.025393599
2020/4/21,International Aviation,China,0.032215998
2020/4/22,International Aviation,China,0.035080402
2020/4/23,International Aviation,China,0.038838203
2020/4/24,International Aviation,China,0.040665605
2020/4/25,International Aviation,China,0.042226486
2020/4/26,International Aviation,China,0.039577325
2020/4/27,International Aviation,China,0.038300519
2020/4/28,International Aviation,China,0.040570044
2020/4/29,International Aviation,China,0.042916712
2020/4/30,International Aviation,China,0.045437229
2020/5/1,International Aviation,China,0.0451032
2020/5/2,International Aviation,China,0.043855232
2020/5/3,International Aviation,China,0.040515035
2020/5/4,International Aviation,China,0.039060064
2020/5/5,International Aviation,China,0.04095146
2020/5/6,International Aviation,China,0.039553432
2020/5/7,International Aviation,China,0.043511621
2020/5/8,International Aviation,China,0.043041528
2020/5/9,International Aviation,China,0.048279917
2020/5/10,International Aviation,China,0.046469653
2020/5/11,International Aviation,China,0.046086384
2020/5/12,International Aviation,China,0.04618728
2020/5/13,International Aviation,China,0.048829172
2020/5/14,International Aviation,China,0.051910112
2020/5/15,International Aviation,China,0.047106366
2020/5/16,International Aviation,China,0.052199149
2020/5/17,International Aviation,China,0.051207249
2020/5/18,International Aviation,China,0.046392263
2020/5/19,International Aviation,China,0.046320544
2020/5/20,International Aviation,China,0.047674517
2020/5/21,International Aviation,China,0.04775871
2020/5/22,International Aviation,China,0.046797809
2020/5/23,International Aviation,China,0.048242674
2020/5/24,International Aviation,China,0.048627799
2020/5/25,International Aviation,China,0.041601683
2020/5/26,International Aviation,China,0.04418213
2020/5/27,International Aviation,China,0.045870972
2020/5/28,International Aviation,China,0.045721314
2020/5/29,International Aviation,China,0.04068261
2020/5/30,International Aviation,China,0.045433083
2020/5/31,International Aviation,China,0.041943409
2020/6/1,International Aviation,China,0.034972187
2020/6/2,International Aviation,China,0.037537266
2020/6/3,International Aviation,China,0.039154482
2020/6/4,International Aviation,China,0.036926166
2020/6/5,International Aviation,China,0.038352959
2020/6/6,International Aviation,China,0.038701084
2020/6/7,International Aviation,China,0.037373117
2020/6/8,International Aviation,China,0.034996525
2020/6/9,International Aviation,China,0.03425322
2020/6/10,International Aviation,China,0.038032411
2020/6/11,International Aviation,China,0.038153045
2020/6/12,International Aviation,China,0.034726389
2020/6/13,International Aviation,China,0.038372895
2020/6/14,International Aviation,China,0.037090113
2020/6/15,International Aviation,China,0.033011727
2020/6/16,International Aviation,China,0.033279401
2020/6/17,International Aviation,China,0.036635652
2020/6/18,International Aviation,China,0.035965758
2020/6/19,International Aviation,China,0.034952536
2020/6/20,International Aviation,China,0.034991187
2020/6/21,International Aviation,China,0.034107761
2020/6/22,International Aviation,China,0.031115254
2020/6/23,International Aviation,China,0.032112556
2020/6/24,International Aviation,China,0.033164682
2020/6/25,International Aviation,China,0.032076254
2020/6/26,International Aviation,China,0.030054437
2020/6/27,International Aviation,China,0.027747617
2020/6/28,International Aviation,China,0.025554362
2020/6/29,International Aviation,China,0.027403736
2020/6/30,International Aviation,China,0.028535936
2020/7/1,International Aviation,China,0.028066126
2020/7/2,International Aviation,China,0.026222362
2020/7/3,International Aviation,China,0.028040363
2020/7/4,International Aviation,China,0.026696543
2020/7/5,International Aviation,China,0.028775207
2020/7/6,International Aviation,China,0.024267483
2020/7/7,International Aviation,China,0.025595394
2020/7/8,International Aviation,China,0.027562197
2020/7/9,International Aviation,China,0.027715159
2020/7/10,International Aviation,China,0.027818213
2020/7/11,International Aviation,China,0.026468686
2020/7/12,International Aviation,China,0.027732793
2020/7/13,International Aviation,China,0.024310596
2020/7/14,International Aviation,China,0.024287619
2020/7/15,International Aviation,China,0.028462388
2020/7/16,International Aviation,China,0.026991041
2020/7/17,International Aviation,China,0.026290246
2020/7/18,International Aviation,China,0.028548061
2020/7/19,International Aviation,China,0.02758616
2020/7/20,International Aviation,China,0.024023953
2020/7/21,International Aviation,China,0.025388945
2020/7/22,International Aviation,China,0.026868048
2020/7/23,International Aviation,China,0.029289763
2020/7/24,International Aviation,China,0.02702419
2020/7/25,International Aviation,China,0.02857866
2020/7/26,International Aviation,China,0.027536746
2020/7/27,International Aviation,China,0.024961392
2020/7/28,International Aviation,China,0.025714216
2020/7/29,International Aviation,China,0.029613111
2020/7/30,International Aviation,China,0.028098785
2020/7/31,International Aviation,China,0.027621428
2020/8/1,International Aviation,China,0.026370079
2020/8/2,International Aviation,China,0.023687818
2020/8/3,International Aviation,China,0.020466817
2020/8/4,International Aviation,China,0.022196346
2020/8/5,International Aviation,China,0.026389506
2020/8/6,International Aviation,China,0.025175885
2020/8/7,International Aviation,China,0.023870476
2020/8/8,International Aviation,China,0.025485482
2020/8/9,International Aviation,China,0.02633394
2020/8/10,International Aviation,China,0.021645826
2020/8/11,International Aviation,China,0.023651333
2020/8/12,International Aviation,China,0.025767853
2020/8/13,International Aviation,China,0.023873158
2020/8/14,International Aviation,China,0.024665616
2020/8/15,International Aviation,China,0.025034056
2020/8/16,International Aviation,China,0.024766522
2020/8/17,International Aviation,China,0.020823008
2020/8/18,International Aviation,China,0.021386717
2020/8/19,International Aviation,China,0.026929776
2020/8/20,International Aviation,China,0.024003987
2020/8/21,International Aviation,China,0.025704925
2020/8/22,International Aviation,China,0.024513717
2020/8/23,International Aviation,China,0.025401321
2020/8/24,International Aviation,China,0.021683481
2020/8/25,International Aviation,China,0.020884564
2020/8/26,International Aviation,China,0.025738815
2020/8/27,International Aviation,China,0.024743773
2020/8/28,International Aviation,China,0.02718995
2020/8/29,International Aviation,China,0.024914094
2020/8/30,International Aviation,China,0.02652084
2020/8/31,International Aviation,China,0.023200681
2020/9/1,International Aviation,China,0.020585456
2020/9/2,International Aviation,China,0.027193522
2020/9/3,International Aviation,China,0.024743222
2020/9/4,International Aviation,China,0.027664385
2020/9/5,International Aviation,China,0.024211072
2020/9/6,International Aviation,China,0.02638608
2020/9/7,International Aviation,China,0.02129843
2020/9/8,International Aviation,China,0.021772069
2020/9/9,International Aviation,China,0.029057146
2020/9/10,International Aviation,China,0.026682423
2020/9/11,International Aviation,China,0.02655318
2020/9/12,International Aviation,China,0.026115548
2020/9/13,International Aviation,China,0.02690027
2020/9/14,International Aviation,China,0.022322748
2020/9/15,International Aviation,China,0.022297113
2020/9/16,International Aviation,China,0.027978382
2020/9/17,International Aviation,China,0.026805112
2020/9/18,International Aviation,China,0.029560457
2020/9/19,International Aviation,China,0.029442137
2020/9/20,International Aviation,China,0.028529136
2020/9/21,International Aviation,China,0.024454533
2020/9/22,International Aviation,China,0.023678471
2020/9/23,International Aviation,China,0.027644549
2020/9/24,International Aviation,China,0.027472316
2020/9/25,International Aviation,China,0.02953896
2020/9/26,International Aviation,China,0.02899919
2020/9/27,International Aviation,China,0.027698123
2020/9/28,International Aviation,China,0.02609317
2020/9/29,International Aviation,China,0.021698743
2020/9/30,International Aviation,China,0.029685896
2020/10/1,International Aviation,China,0.028023379
2020/10/2,International Aviation,China,0.026012143
2020/10/3,International Aviation,China,0.024138452
2020/10/4,International Aviation,China,0.02181036
2020/10/5,International Aviation,China,0.017199
2020/10/6,International Aviation,China,0.01584201
2020/10/7,International Aviation,China,0.018324669
2020/10/8,International Aviation,China,0.015899116
2020/10/9,International Aviation,China,0.017325123
2020/10/10,International Aviation,China,0.019803192
2020/10/11,International Aviation,China,0.021416827
2020/10/12,International Aviation,China,0.021842491
2020/10/13,International Aviation,China,0.023813751
2020/10/14,International Aviation,China,0.030225499
2020/10/15,International Aviation,China,0.028501334
2020/10/16,International Aviation,China,0.031542231
2020/10/17,International Aviation,China,0.02949239
2020/10/18,International Aviation,China,0.030878081
2020/10/19,International Aviation,China,0.026910345
2020/10/20,International Aviation,China,0.026875701
2020/10/21,International Aviation,China,0.032756214
2020/10/22,International Aviation,China,0.032725271
2020/10/23,International Aviation,China,0.031364677
2020/10/24,International Aviation,China,0.031396571
2020/10/25,International Aviation,China,0.030426608
